episode,episode-rewards,num-steps
3524,312.402160792813,86
3525,318.224760423441,79
3526,229.038669590983,23
3527,251.391001859149,47
3528,282.745345975396,66
3529,267.303121436405,44
3530,241.488847448179,51
3531,268.67794525297,51
3532,226.819760173929,22
3533,318.201804621446,79
3534,-164.111631861538,53
3535,324.116763742298,85
3536,231.396163835895,34
3537,-164.298189599661,80
3538,243.877959214758,48
3539,295.607961636192,61
3540,293.446225278624,62
3541,321.996867331293,114
3542,247.953254611189,42
3543,315.268502067155,102
3544,286.010663700604,83
3545,278.745128138658,86
3546,293.398162648247,55
3547,242.379139211769,46
3548,280.848791009073,60
3549,282.878043307523,59
3550,-185.587778372067,30
3551,225.01312546779,34
3552,317.721924761303,134
3553,277.354257982678,45
3554,313.227821911666,98
3555,284.17105258381,76
3556,290.683443821027,71
3557,231.121264938091,47
3558,254.769965292639,41
3559,294.267599409356,83
3560,331.495332758262,124
3561,282.011110776365,59
3562,304.137581404209,68
3563,293.3078093547,61
3564,287.893572059824,57
3565,270.951240309712,56
3566,304.775027302139,104
3567,269.662801935262,68
3568,235.45914495731,38
3569,230.968082860915,48
3570,234.352628814239,38
3571,253.591425783467,43
3572,-186.719130665128,55
3573,271.753457011047,66
3574,251.663706819034,35
3575,334.707321721355,187
3576,312.731194210513,118
3577,248.511802293542,44
3578,348.182922754171,126
3579,286.487899073381,65
3580,257.873591533054,53
3581,350.526770464554,141
3582,271.903663730031,61
3583,251.107406286055,45
3584,344.84045346768,118
3585,292.997563073118,72
3586,241.211205321872,27
3587,285.498287518998,87
3588,308.13251452239,127
3589,304.712169720325,108
3590,225.696873319781,35
3591,318.740684484941,122
3592,-132.840533810705,89
3593,320.555597669207,93
3594,294.091406553201,91
3595,373.536591896017,156
3596,-173.263299446293,58
3597,233.605014529163,22
3598,399.299353139618,215
3599,349.66507142102,209
3600,-138.919398107856,59
3601,285.726068083888,65
3602,306.448169181179,121
3603,240.341707947011,35
3604,260.390876154153,45
3605,282.34870608001,60
3606,239.5900359745,35
3607,292.403917108303,50
3608,254.59201667254,50
3609,367.679677095884,141
3610,283.640984832417,54
3611,273.852723763524,69
3612,276.697709508548,50
3613,280.955837552209,60
3614,341.502529882739,103
3615,250.317606304928,44
3616,264.621375272432,51
3617,-175.342276999746,99
3618,76.2057325486705,83
3619,249.145983801576,36
3620,264.125819275494,58
3621,385.06078216574,123
3622,369.481447587908,161
3623,231.581745660562,41
3624,288.292202843846,61
3625,284.776355048623,79
3626,289.484799442105,78
3627,289.846257213195,105
3628,229.310138779891,35
3629,345.222502047424,115
3630,279.357806032894,61
3631,239.305497203949,29
3632,341.320362189188,107
3633,314.237045915469,72
3634,305.603329072396,96
3635,263.726973498879,53
3636,-110.669216412488,92
3637,232.741694806685,32
3638,310.675302019705,78
3639,269.623931556639,50
3640,258.322388793747,41
3641,283.784858387191,52
3642,317.705212018707,94
3643,273.335200675656,56
3644,322.080946466354,72
3645,249.840528372197,36
3646,373.824785149221,126
3647,297.000129521128,81
3648,276.476399933426,54
3649,303.305473988696,84
3650,334.220032728725,103
3651,-138.100994799577,97
3652,264.09274535838,66
3653,238.043889520877,40
3654,284.687442753631,61
3655,289.75639936595,48
3656,368.213456522354,143
3657,280.730230258934,62
3658,249.044683096313,27
3659,313.534803560325,156
3660,238.4947836105,26
3661,281.303312809524,88
3662,286.321810879483,52
3663,-156.373950163573,111
3664,264.937255056295,36
3665,303.119386103537,77
3666,314.447702506484,81
3667,251.488419657054,40
3668,285.729267997226,200
3669,261.074412504676,38
3670,239.861587840941,52
3671,267.755966111736,75
3672,319.73687756918,87
3673,236.757865401345,41
3674,319.966220098236,86
3675,273.799795595478,64
3676,-128.044475018314,70
3677,279.057883057583,54
3678,249.15761016532,39
3679,238.102365994746,31
3680,269.386009158338,53
3681,263.815197233284,55
3682,269.461189597769,52
3683,316.958500911903,99
3684,233.934012609582,43
3685,317.662906399736,95
3686,308.06353194184,93
3687,-124.544501438556,67
3688,249.327171708799,35
3689,272.752392324363,45
3690,288.406837582492,58
3691,333.64441754681,102
3692,304.468269977961,102
3693,264.982381362493,48
3694,305.339231958884,65
3695,230.180855991065,35
3696,269.651704249492,56
3697,288.864353868212,79
3698,-167.510081331748,63
3699,273.607388371561,50
3700,296.262164364155,75
3701,260.496100616052,58
3702,313.636330728632,100
3703,334.552301035599,94
3704,-173.988406511513,39
3705,300.768837399098,64
3706,-176.705863664111,35
3707,322.666627395909,99
3708,344.674540189605,174
3709,251.070172436041,40
3710,249.315221443757,43
3711,327.790893547615,85
3712,-147.768011238365,141
3713,233.448040261089,36
3714,368.9421861985,243
3715,263.931146320909,45
3716,272.437464752002,58
3717,230.483330924664,40
3718,307.995865918627,123
3719,269.825178757906,59
3720,265.982931913403,53
3721,274.284790999781,41
3722,249.54172606881,68
3723,299.731761223441,73
3724,230.604843083696,27
3725,226.900208999444,52
3726,250.341816535207,43
3727,277.051644445717,112
3728,258.872314465441,52
3729,238.994955900703,25
3730,249.386552145002,32
3731,323.618959321176,88
3732,269.58970917019,62
3733,-128.54410176872,67
3734,333.896389104131,80
3735,259.334184325379,59
3736,244.805551756049,40
3737,324.875792985717,158
3738,227.540587465537,24
3739,325.324175433772,129
3740,255.02684665656,32
3741,-89.4283610003186,112
3742,273.637455941447,75
3743,335.785954292183,85
3744,-136.847618627152,91
3745,312.062081645268,100
3746,338.116673880534,202
3747,250.507810749629,36
3748,226.865213954582,60
3749,256.667427253787,60
3750,273.466212157045,62
3751,316.603012921179,112
3752,305.342205782114,72
3753,275.733318688361,69
3754,307.681889774595,103
3755,114.175403678248,89
3756,275.654274362235,55
3757,326.091529761405,107
3758,333.249009828175,187
3759,242.142137527403,25
3760,281.882077623728,78
3761,283.713213505491,75
3762,325.271502767194,102
3763,269.758360901326,47
3764,258.82156478566,42
3765,302.276851712475,71
3766,244.883100191103,35
3767,328.739446183937,100
3768,355.666990906382,190
3769,236.496870485991,32
3770,269.989485409371,53
3771,364.920185681041,123
3772,236.739844399936,30
3773,315.18892893403,79
3774,271.903589725293,59
3775,241.321288884567,27
3776,297.428586383031,74
3777,322.553433168734,80
3778,313.271700785385,92
3779,297.855105708435,80
3780,238.036751212724,43
3781,250.42291286042,51
3782,333.941132312721,81
3783,230.038756088199,36
3784,226.16954007171,20
3785,378.340097587186,150
3786,347.00403466798,104
3787,297.223818815852,98
3788,251.911406040409,42
3789,-212.837758570062,56
3790,291.073082634222,80
3791,315.712114255361,101
3792,289.304983782311,70
3793,260.864611095744,39
3794,270.332306003928,59
3795,-96.6680651923393,74
3796,226.626778267475,26
3797,332.707225637627,142
3798,287.073460700152,70
3799,276.045041966802,43
3800,361.83950570746,106
3801,295.563178550284,75
3802,280.532166400988,64
3803,345.271693316824,90
3804,227.053508990462,23
3805,272.107149446073,54
3806,334.973939838534,128
3807,262.830545949801,46
3808,362.995967297598,121
3809,263.069055147901,55
3810,313.514566133366,71
3811,330.525535838083,95
3812,299.479086907085,63
3813,288.110243903452,66
3814,292.77937514813,59
3815,230.406914073579,21
3816,266.260756232868,54
3817,255.155601815592,55
3818,263.182676426437,54
3819,270.026738772367,46
3820,260.077153554366,34
3821,267.218318452055,47
3822,325.183040805264,79
3823,230.29399028286,22
3824,366.943073449158,199
3825,333.080380872188,123
3826,349.952888248478,145
3827,268.22774667892,54
3828,270.498676024554,36
3829,242.326261309931,43
3830,227.103291825731,30
3831,263.835260512832,52
3832,266.836911929866,45
3833,354.358772683717,153
3834,289.701892253332,86
3835,246.855823933034,34
3836,267.492082734159,44
3837,304.307466224091,79
3838,331.115106637145,95
3839,331.755118290326,106
3840,310.343133729998,77
3841,244.376055115942,47
3842,337.271967956265,119
3843,260.97772562972,52
3844,278.832587226205,57
3845,282.654671814373,117
3846,355.947844299684,211
3847,300.788725907724,74
3848,232.576924406054,30
3849,253.953902353816,34
3850,273.836130749313,50
3851,271.002110934168,56
3852,240.719141884999,34
3853,289.97417169959,72
3854,313.694838400017,91
3855,284.109555268643,66
3856,281.629927715818,47
3857,305.958256891057,73
3858,312.596024717305,79
3859,305.791403364405,79
3860,290.918040606191,77
3861,245.429796081642,31
3862,302.579177046311,111
3863,227.7891355312,24
3864,331.088170762119,115
3865,265.840125097932,49
3866,348.737129194849,103
3867,299.099650864376,100
3868,283.946577259121,65
3869,295.56850728295,83
3870,-179.219398668195,56
3871,254.062270471094,40
3872,245.635846868511,35
3873,-137.672556849229,56
3874,251.672888220104,50
3875,242.879376502888,32
3876,246.493457158892,37
3877,259.792512129383,48
3878,253.962331597721,47
3879,295.014993123301,83
3880,319.334509959432,81
3881,-101.967693812578,134
3882,-169.917398412771,34
3883,264.866957452777,57
3884,238.135732096449,21
3885,339.485957088145,116
3886,282.703501383547,46
3887,339.069683398382,97
3888,339.101484392657,102
3889,317.779429132953,92
3890,246.647863033497,41
3891,244.645718166041,42
3892,377.866672623739,158
3893,309.126757553434,100
3894,240.885594552208,29
3895,77.4212820740642,63
3896,-154.957103163549,31
3897,-160.663672974452,63
3898,225.197447347964,30
3899,260.916456868594,67
3900,248.021498755874,34
3901,313.041483924716,100
3902,366.703571733623,135
3903,332.809362179203,102
3904,297.812030190952,111
3905,315.572702681846,95
3906,237.863840512359,27
3907,284.854541361914,54
3908,343.817550511444,139
3909,329.038663014499,113
3910,422.079194355118,218
3911,264.730386503101,57
3912,345.065663590728,139
3913,325.925398393617,118
3914,-169.083219324752,30
3915,267.598633773308,42
3916,289.015279549332,82
3917,317.404808629459,88
3918,268.030165335161,50
3919,256.793802704377,51
3920,240.093701543836,29
3921,365.967780487869,180
3922,258.249846670585,52
3923,335.285672667387,143
3924,407.159278835035,232
3925,323.39499773075,81
3926,281.270227944509,47
3927,261.380951049376,39
3928,351.514245334124,106
3929,-156.597213062936,54
3930,334.078602506525,126
3931,232.778641000134,35
3932,325.137547721108,106
3933,368.417571307652,283
3934,284.517817257064,48
3935,-141.975967662734,48
3936,325.751143748309,141
3937,305.676229783918,75
3938,304.36786062636,93
3939,302.273879708724,87
3940,322.119470271612,82
3941,338.017368667069,124
3942,336.487554192715,106
3943,-165.604687149712,52
3944,283.236513974249,54
3945,285.173061083532,65
3946,335.647321489993,115
3947,289.804194898347,69
3948,-132.660005665011,48
3949,356.455699563532,147
3950,226.156495710455,20
3951,300.881656378995,78
3952,262.843085972176,51
3953,317.52528689221,101
3954,299.272170207058,108
3955,322.216798982664,79
3956,-153.057162269747,52
3957,258.091105558209,58
3958,297.554789741868,55
3959,286.88392052399,69
3960,282.343713153145,79
3961,235.523077913077,36
3962,295.925071578714,87
3963,353.950903736893,132
3964,-157.398856686396,58
3965,323.264898635957,77
3966,271.882062877306,55
3967,224.92135079027,17
3968,262.33095066237,47
3969,284.777801775777,64
3970,333.628014315349,130
3971,370.900235093005,150
3972,291.294420667545,60
3973,-175.801725317551,48
3974,269.686645651247,60
3975,259.566601411653,55
3976,337.932737982208,121
3977,271.272258451655,63
3978,258.028418167698,45
3979,328.838015913405,86
3980,280.954775565357,52
3981,254.181698008997,48
3982,260.44691469901,51
3983,342.021723968079,108
3984,377.912756878221,237
3985,229.431136568971,29
3986,316.861295176628,86
3987,298.836022477446,78
3988,254.139766621485,34
3989,319.514881668944,79
3990,234.452651846611,30
3991,230.242399380746,36
3992,274.600608488454,61
3993,233.865092141843,39
3994,244.201432396359,32
3995,280.140474046851,59
3996,349.449649113167,180
3997,237.391371901797,25
3998,261.149157984098,61
3999,274.560877962748,88
4000,345.350145876346,140
4001,363.987121551235,113
4002,247.77247410611,36
4003,276.514521402325,57
4004,381.177551908474,200
4005,274.845623534685,53
4006,274.153512423857,45
4007,277.705230268419,67
4008,273.04918745191,44
4009,248.525857424518,44
4010,297.109470719009,93
4011,338.52643429973,144
4012,250.226065434867,40
4013,278.972644011896,60
4014,289.209365909434,109
4015,309.992488478057,106
4016,244.414474914909,32
4017,269.055267985686,58
4018,263.426240372013,60
4019,267.844297566985,51
4020,227.273631225326,24
4021,29.414864774471,27
4022,259.732298611191,64
4023,265.839085889808,55
4024,-127.051025204415,80
4025,258.921002194149,43
4026,404.257838553935,220
4027,248.976077567504,37
4028,369.176833277768,158
4029,321.55863518322,93
4030,247.761213492872,35
4031,295.494840947452,64
4032,252.571687506079,33
4033,294.427478846984,67
4034,277.491134985043,61
4035,227.841867780726,21
4036,304.016065241726,118
4037,237.01686884455,36
4038,321.183880750422,83
4039,353.392709084352,108
4040,333.760329503894,94
4041,280.084199575573,70
4042,365.251147804085,293
4043,272.490242834626,64
4044,354.613966023134,199
4045,-178.376683709389,88
4046,290.057656903478,71
4047,258.978713348146,52
4048,382.695490645565,183
4049,285.861123048136,89
4050,250.378327936732,44
4051,268.107702520092,38
4052,-138.833205485646,55
4053,311.326258045144,73
4054,329.967956060441,101
4055,307.720445573814,110
4056,330.538769005667,97
4057,307.749382711609,73
4058,362.514651021115,145
4059,322.883031256536,99
4060,233.165772767615,21
4061,246.186558642259,47
4062,-124.170695542494,111
4063,293.791938879011,76
4064,311.168946709438,132
4065,346.139141176127,130
4066,315.351245324098,84
4067,-179.234559287601,18
4068,266.843149581452,43
4069,306.170616763241,290
4070,-156.010589534835,74
4071,260.194102805296,52
4072,249.349725064127,46
4073,371.296418551871,138
4074,321.550809168904,93
4075,285.537258554947,76
4076,330.468362658343,92
4077,253.003428683849,50
4078,288.006826763891,101
4079,-129.340297210908,68
4080,246.488110475084,35
4081,-160.34522522914,91
4082,264.614189961382,60
4083,323.389412934525,97
4084,249.047900304069,28
4085,282.26692748639,57
4086,274.221266381682,52
4087,269.02605700532,50
4088,242.718051395678,41
4089,236.951777506461,56
4090,239.633346812756,40
4091,314.571422466687,109
4092,-145.118251826521,68
4093,296.617436043862,71
4094,353.066222379582,147
4095,-79.9045360860014,98
4096,357.097361047027,98
4097,334.328701411575,184
4098,337.458842876007,163
4099,285.813427546587,66
4100,253.159566340964,42
4101,248.000218668623,56
4102,345.326861983786,135
4103,264.19569032259,55
4104,249.987115769957,51
4105,347.733328639788,101
4106,-142.17840782675,72
4107,359.254733307791,168
4108,322.666718851777,114
4109,241.84532195674,42
4110,258.543930638852,36
4111,227.233724362426,33
4112,300.040628600014,78
4113,244.512275152166,25
4114,343.550789558609,141
4115,325.28351715617,108
4116,316.034307090623,102
4117,247.251923099837,35
4118,250.301922405001,32
4119,-165.053919673678,40
4120,231.149762492103,33
4121,-168.124114148709,41
4122,232.329384359536,33
4123,307.745071125259,107
4124,265.267905543784,56
4125,287.436479749582,61
4126,-171.572059192039,75
4127,372.434356899282,142
4128,231.422727435042,24
4129,296.254890696706,70
4130,260.283449733476,49
4131,255.161360712414,47
4132,302.7667422002,84
4133,298.202835618854,65
4134,-126.315070983242,61
4135,262.464266581496,47
4136,274.258452029421,70
4137,-161.748947043103,40
4138,307.951625118365,98
4139,359.203801609979,111
4140,372.548099928468,156
4141,363.360879851599,198
4142,287.354601348543,64
4143,28.163257537741,35
4144,238.341655165392,31
4145,244.934374836971,37
4146,406.763022559337,253
4147,232.462120444733,38
4148,334.432563347853,105
4149,-163.294209453677,43
4150,332.220637772087,113
4151,226.961594842353,26
4152,380.312485743144,215
4153,285.463843035647,65
4154,252.02937896145,30
4155,234.225488153154,36
4156,306.933551645146,113
4157,361.249399513056,116
4158,288.328204861278,59
4159,366.852507445636,145
4160,301.63783665887,80
4161,339.651009011822,97
4162,301.443413024855,95
4163,323.506301417791,75
4164,266.986072460794,53
4165,314.484443284215,116
4166,285.001790048498,55
4167,294.578684149079,60
4168,366.774531427075,139
4169,353.74149603701,162
4170,228.342988628669,24
4171,278.637530875046,61
4172,253.865086470081,45
4173,237.794380283977,34
4174,284.229179303407,72
4175,306.007074569066,104
4176,230.773766292414,31
4177,276.000749902394,51
4178,300.949933245354,67
4179,388.301034834351,164
4180,244.731673955682,36
4181,-149.300911640603,56
4182,315.520744185578,71
4183,279.154963731588,47
4184,371.936511071337,145
4185,248.822245896238,31
4186,306.166765127403,81
4187,363.243014401114,162
4188,295.771628988723,63
4189,244.683332967839,46
4190,294.304602485795,82
4191,-105.144607289302,142
4192,285.652112170893,58
4193,341.4974084757,119
4194,289.64597324105,111
4195,293.123089780672,75
4196,283.725773546327,65
4197,293.928007504869,87
4198,229.102824673813,24
4199,285.648560877056,60
4200,342.291491254277,128
4201,306.10043251509,73
4202,331.710931666265,107
4203,306.521837265633,91
4204,290.961477350285,64
4205,324.21936596643,140
4206,243.748865843034,46
4207,229.342203160407,27
4208,369.374091370999,212
4209,246.142044457805,33
4210,316.639877291346,120
4211,-126.820619502955,72
4212,262.149227995469,46
4213,255.514530833301,34
4214,237.480528784077,36
4215,292.627702553843,79
4216,285.697237354664,57
4217,-167.231468690375,35
4218,383.668524351144,161
4219,361.461396562066,158
4220,322.711508649848,110
4221,270.299918333418,48
4222,262.838776106993,36
4223,264.534621813603,45
4224,322.129037351132,69
4225,258.52595858013,42
4226,269.589625370506,54
4227,277.2486157572,52
4228,302.162004611421,74
4229,297.052389878224,70
4230,258.335563875404,36
4231,310.213952877961,106
4232,230.693398530543,33
4233,333.670800493036,120
4234,266.320962315608,42
4235,-174.338809004237,23
4236,309.899459773112,83
4237,319.390766096952,99
4238,302.389702006748,85
4239,293.357201652835,87
4240,301.389853515399,79
4241,277.920749308642,50
4242,239.610093701084,67
4243,326.965336561835,99
4244,282.657719919879,67
4245,300.451555209643,91
4246,265.618606444442,50
4247,259.468710629878,42
4248,-155.818598682098,54
4249,262.843147326128,44
4250,232.693692307578,44
4251,228.91097648143,23
4252,-153.310382426037,51
4253,227.897275087017,29
4254,246.05370990132,39
4255,343.622943782866,96
4256,248.000792425425,36
4257,267.460542937315,67
4258,301.586495585524,69
4259,340.643489175177,127
4260,-143.611451122271,61
4261,-119.829849648847,89
4262,263.266786052077,52
4263,263.703968417641,41
4264,346.568507555217,99
4265,246.567635969672,37
4266,309.930494506495,98
4267,303.479003819226,75
4268,-167.864850997121,49
4269,231.874372272255,38
4270,370.307601644146,226
4271,340.286222133379,114
4272,272.849561153817,58
4273,136.41862160972,135
4274,226.937420123934,22
4275,269.785046880359,50
4276,245.689333023583,44
4277,260.848591467274,46
4278,377.398669172492,151
4279,292.422646229615,99
4280,371.807438220712,128
4281,388.34378142134,189
4282,293.375914191712,55
4283,315.070932477235,68
4284,321.528062539167,133
4285,250.02785234946,49
4286,-166.623192063608,38
4287,373.57583456198,116
4288,247.514746950088,45
4289,288.519976815129,58
4290,271.005578313219,49
4291,-127.510563261105,64
4292,254.044249990839,45
4293,239.260323597087,36
4294,305.235866963357,77
4295,325.13220167327,94
4296,262.420427254686,41
4297,320.67745599969,98
4298,253.512165376891,44
4299,-194.567621301767,99
4300,243.954373629655,23
4301,314.241461577897,120
4302,323.392412015296,73
4303,340.996490027487,175
4304,296.28856828097,76
4305,-103.875241092108,117
4306,275.966489435533,77
4307,292.645313607932,64
4308,-121.078957386812,93
4309,260.910865827427,51
4310,309.883441923209,86
4311,254.93698745573,39
4312,249.882013019825,43
4313,330.437924050035,85
4314,321.193616534167,100
4315,370.253447713826,122
4316,335.575954304155,98
4317,-222.689002183241,74
4318,254.159019878508,38
4319,257.196876244609,35
4320,258.75125200282,40
4321,-129.745336991365,67
4322,308.277731321339,72
4323,339.535111514777,106
4324,281.625774282439,76
4325,293.558882269128,79
4326,337.724325329455,173
4327,304.511225467308,75
4328,282.61425251984,97
4329,261.083342146526,52
4330,244.006879844468,29
4331,291.892997703744,63
4332,304.162366271212,77
4333,252.948769972232,37
4334,327.027662304108,112
4335,229.482303189973,48
4336,323.590443752006,127
4337,268.909409710104,72
4338,262.838001035112,56
4339,367.643652501606,162
4340,-138.89244729316,67
4341,367.793367375028,109
4342,348.596763624495,100
4343,329.524830586167,80
4344,302.975832826023,64
4345,249.313862119596,39
4346,268.068325519506,46
4347,317.735005865479,125
4348,232.941340537433,32
4349,276.540978617158,66
4350,314.717691918263,100
4351,275.765298131952,57
4352,346.358667077737,118
4353,253.003039983487,37
4354,260.748647731547,41
4355,285.430169838179,62
4356,236.640837974664,39
4357,286.443840641823,105
4358,238.514224235714,35
4359,260.641229979282,59
4360,307.355402821697,96
4361,285.198852880563,62
4362,269.190073390648,54
4363,251.418717256503,40
4364,226.807700995545,26
4365,292.123245417726,82
4366,391.912227307497,206
4367,319.049742201683,97
4368,278.65823875548,56
4369,296.955673362574,84
4370,-125.087885794498,198
4371,334.798608753133,145
4372,-189.87499442486,55
4373,-149.985488252178,49
4374,299.104909390272,79
4375,233.524251411776,24
4376,-116.243677098293,148
4377,257.864937324295,47
4378,245.0646518164,42
4379,260.78860208577,51
4380,366.95618326713,132
4381,306.567069147389,61
4382,323.153488614913,101
4383,306.582864907403,92
4384,330.257740313818,155
4385,266.41547048876,43
4386,275.805085512593,56
4387,291.735752704583,63
4388,278.91984751519,66
4389,300.812547079199,76
4390,-150.601963476699,53
4391,321.851434861283,88
4392,280.092346506645,54
4393,304.722416880791,107
4394,329.80136411591,115
4395,282.259987876737,65
4396,284.252979272108,59
4397,331.285278053079,83
4398,293.466309686875,56
4399,-170.311114772247,50
4400,290.097366355156,78
4401,262.772685390519,54
4402,251.733728548914,30
4403,233.173519663721,30
4404,83.6813254071113,64
